org_id,user_id,top_product,preferred_payment,avg_browse_secs,label,time_in_sales,time_in_inventory,time_in_purchasing,time_in_crm,time_in_accounting,time_in_hr,time_in_analytics,time_in_support,ERP_Customization_Class
2,200147,Monitor,Card,51.552219239156926,analytics_hr,32.05394581380932,36.064175626949904,26.965416984702088,38.43957784341504,33.35135572212529,41.21035556794182,47.65733250574998,36.11650286526753,0
2,200148,Headset,COD,72.05561815962827,inv_acct,14.747342168621408,56.45517366665963,30.69334029753617,46.80800458497976,65.27594591360695,37.415009808577125,40.38305427292209,32.544346127796985,1
2,200149,Router,COD,74.3843912989211,inv_acct,17.839636487106095,55.32506721008784,39.50797625687582,33.51911250487163,57.26929998915578,37.486044514429125,27.461731418906236,30.768247696161023,1
2,200150,Keyboard,COD,90.69834428237696,sales_crm,40.46419991867369,35.55711766072599,25.697881314721656,32.6226520047136,57.79946580867373,40.20830654823723,21.30870981886937,36.305521907270766,1
2,200151,Headset,Card,92.75426346474724,analytics_hr,21.425348257005204,28.464030108255727,40.98947438121101,28.35543373816083,27.28081377100409,66.20376105317982,56.24540417299846,24.71906245389986,1
2,200152,Printer,NetBanking,34.57291897301712,sales_crm,40.14968192895386,32.49984884261824,33.3799340767081,53.03486839947597,30.65408496161725,32.267802887047814,37.2983563149132,46.1212271148476,1
2,200153,Router,NetBanking,54.30132726870397,sales_crm,64.36145591177163,32.786053267338744,44.0648232733944,46.800307128942464,57.16261875501064,25.503900699091886,32.3693224649752,47.79546135959197,1
2,200154,Router,UPI,101.33473578514986,inv_acct,31.608900211673703,51.660869336851775,44.907733660485206,36.79421347666347,37.72230894102596,43.51605929801989,46.14375854420343,38.358455189247245,1
2,200155,Router,COD,92.59811737929132,sales_crm,49.134382727365406,33.60554917533887,38.10742336676993,27.340021724804338,28.48640560349124,13.60907373865713,57.06517608708446,59.01525734882055,1
2,200156,Chair,NetBanking,99.02440853085024,sales_crm,53.8744511244473,49.08933436851393,41.12038588433609,51.93809689805444,37.636239965595664,37.13397622386399,33.18294765206788,29.520398800517977,1
2,200157,Chair,UPI,71.11087599259947,sales_crm,48.78774345821404,26.27452066138104,48.53346579624568,49.21542638763334,52.3520293488188,40.625869784454935,11.116946998044504,17.804425313323815,1
2,200158,Chair,COD,90.85367329844924,sales_crm,54.04829031283979,33.485430589751985,35.82113461474853,61.574831790489526,38.570525701056766,40.930889593264375,38.48145785169557,36.70640604937039,1
2,200159,Desk,COD,56.26876916089595,sales_crm,64.00703583602223,42.41770250278853,27.34559192947666,32.30029524656211,33.692969501397464,41.84150377868004,25.496707960599863,28.05670863841633,1
2,200160,Laptop,COD,92.46407740259453,inv_acct,43.857230295282136,60.09421083830898,32.26785453667287,42.06805053972377,31.91883413165609,26.76194581069846,67.06291002357075,45.538562689768646,1
2,200161,Webcam,NetBanking,100.52471579999457,analytics_hr,23.277041362962287,26.78162360584825,27.72037851184936,34.81503596446837,38.45888866228616,34.57694281913636,51.20848421842239,20.85292617964453,0
2,200162,Headset,Card,73.29173936136515,analytics_hr,31.08257220770805,31.612677636611327,42.66738014538657,42.59613363171746,38.61020261963786,50.121590007891854,44.90907886298652,50.25563324700492,1
2,200163,Desk,COD,82.87157623848753,sales_crm,60.11571946488537,35.92021427078263,11.04090562277452,57.907159563840416,21.57490804379502,43.58795260425998,39.89453316988014,38.39779775092614,1
2,200164,Headset,NetBanking,61.557298820304894,sales_crm,47.45038164138985,19.152170614379425,30.37434851095905,52.56953632007512,34.8280368702624,53.83813732162655,44.4662358334122,54.09586365308907,1
2,200165,Headset,UPI,82.27847248751642,analytics_hr,12.390464442649057,43.031480450020666,29.773736662311897,30.395630613009978,16.75263243384973,33.410166462174885,59.83640595903656,43.40178491595466,0
2,200166,Laptop,UPI,53.371728736340415,inv_acct,15.053471865788772,52.907810941460255,29.66397184466798,32.398894639181734,28.32463352039041,37.219602394344825,53.8595780104373,24.42105102599424,0
2,200167,Headset,Card,62.00857533217542,sales_crm,47.62548221965909,32.512608079345846,41.85973520847627,55.98003856677387,21.189070154061746,33.2094685358922,45.21363669700615,36.95194211598834,1
2,200168,Printer,UPI,77.15520409426009,inv_acct,29.790369642156925,46.01714732510042,36.38856819510733,33.94034712535936,41.53179340326184,30.4499344188252,46.34235222529168,21.340271473122662,1
2,200169,Desk,Card,78.47190559343876,sales_crm,27.842920757734195,34.97783209179807,46.3804389402009,53.07903993919443,32.50510294581012,44.00909205849764,25.096412608437014,28.36589485336596,1
2,200170,Printer,NetBanking,10.189822421752226,analytics_hr,26.641924195807768,34.21536826223834,18.99264436117057,39.01332486256022,52.96152058383626,52.89937127948383,57.0554451237043,16.649140700646278,0
2,200171,Desk,NetBanking,60.685958990416246,sales_crm,20.98750745896357,26.39458377136024,45.49652628278081,42.03261523832741,48.11707061729402,19.54192645951811,35.34938679557629,25.358080080721276,0
2,200172,Webcam,Card,58.22311828784037,sales_crm,60.43565310677404,44.40615756585812,58.49286479962235,38.48909696585923,38.42774879516309,30.485561718335248,25.57780800097539,45.25341988953316,1
2,200173,Laptop,Card,101.81298206761537,inv_acct,35.62813127307671,59.204036374272206,34.842604944882844,17.688598483200558,50.55199127558416,23.474395129296955,23.1714302152726,18.496706998803106,0
2,200174,Desk,UPI,63.12841763406863,sales_crm,46.2320462979886,32.03584957100407,30.388326329594555,41.82864451829034,24.22243957157124,33.41495780925224,35.51395375322039,39.92721638023594,1
2,200175,Monitor,COD,57.2246113268653,sales_crm,42.230750870734646,35.23509563796349,45.64040271093804,39.32522204689609,25.834487969887903,25.66074714088187,22.79338496205758,30.129556560228785,0
2,200176,Desk,COD,84.70268102173105,sales_crm,80.61051607854122,32.34347881165563,19.78744084976392,70.18901255220828,46.913623224566265,34.07354766820869,43.55044238492273,25.15218163986569,1
2,200177,Laptop,COD,86.62539634449934,sales_crm,55.47502330025864,16.735661832215847,32.20357702605758,47.60046398260369,37.21042797638269,42.60856025090141,24.149520805403032,35.021165876591795,1
2,200178,Webcam,COD,79.85055450252344,analytics_hr,18.17810329602133,32.89607057741284,48.17877221193831,13.28421749434436,37.7291647108937,59.324350278810144,50.11051748976092,36.88388973781197,1
2,200179,Router,Card,79.63042016809109,inv_acct,42.84430728889338,41.55658999722293,37.367611210215024,21.979898588744117,33.65525585133583,27.33423314364065,42.48017906536485,29.86669440078101,1
2,200180,Printer,Card,73.86653202117037,sales_crm,51.96687565115287,8.082567544376637,38.37469572180857,37.66230797868559,38.685844162526784,46.97925973441103,27.490591890636654,43.016094576816855,1
2,200181,Chair,UPI,49.14974857329277,sales_crm,50.13424159924482,32.67253062319495,30.863579352381564,41.80173044328306,8.630890107716926,29.952577424546373,8.836007055070223,34.615235838273065,0
2,200182,Monitor,COD,68.70735709727293,sales_crm,68.97413193278797,26.66022033851697,45.931816094974565,42.78485284269576,32.121755709821215,40.26741844258552,30.4596320779873,30.054361456947483,1
2,200183,Printer,COD,65.92803856627403,inv_acct,43.06240642831145,59.12049156253164,42.97033972932421,42.629109890109305,45.91316261297962,47.52177971545754,27.352134467182307,25.15962346131473,1
2,200184,Monitor,NetBanking,84.15605182290908,inv_acct,17.020506145304015,64.4881313433769,40.99588271179488,37.61933896201368,51.89879556930515,29.493044380404346,13.32510951240248,40.36156540047008,1
2,200185,Desk,Card,82.01360945444829,inv_acct,29.977423157582376,52.77568541498904,35.52464643240848,39.80289038742944,57.937171912658,21.97215222315329,44.90602888363732,24.321744343782484,1
2,200186,Printer,Card,85.82720945008535,sales_crm,61.33613860268591,45.32656840876881,36.065180696358986,42.00450842752347,37.76236071867269,45.35306686416694,37.32865098420821,40.42539202905081,1
2,200187,Desk,NetBanking,109.09523256471638,sales_crm,44.43621493819623,31.35811051362,41.56157902893599,42.17180414346859,31.345606862300134,29.485054295657903,34.81763390070047,17.023373437764036,1
2,200188,Mouse,Card,87.8836604378925,analytics_hr,20.443626807179115,35.55986787611246,37.60659818503662,50.49531263183875,55.89378259208013,42.89049303032749,32.38811482249821,34.143553561506465,1
2,200189,Mouse,NetBanking,84.9418471707444,analytics_hr,17.454943576278183,19.87967612954452,44.160402437635305,39.74219543131837,24.87793242702817,31.069250220218294,54.00900214681744,26.386920274969523,0
2,200190,Printer,COD,68.18585320117177,inv_acct,36.0614065929306,68.26725885605762,49.347405245421406,32.033668678384785,45.90186450313048,47.25870152365489,34.501502076929505,30.387921742994244,1
2,200191,Webcam,NetBanking,67.20159032099346,sales_crm,47.629383733818514,23.81582796371891,35.16459715491112,45.78372148553893,14.313031884417686,33.50713271563465,35.112569157907025,29.16476100238178,0
2,200192,Desk,NetBanking,48.039365509233775,analytics_hr,7.43325004262935,33.55723216414908,47.39443125585243,36.687624762887545,19.65790760651449,44.87879314878072,48.888807689097966,30.146153409544358,0
2,200193,Monitor,UPI,57.88043541427004,sales_crm,31.58249117240965,32.31649610390093,20.627820789380444,29.093788433907086,32.59177534881281,14.20341657032569,27.541489537038924,20.62033912397589,0
2,200194,Router,NetBanking,80.57383528581126,analytics_hr,32.495145341526,32.99594075627372,28.851778295300964,37.1147444159151,24.19894508548833,56.07428752721809,63.38532006008862,41.53632554055877,1
2,200195,Monitor,UPI,111.22166725439476,inv_acct,37.73811796264485,24.92639625880976,42.5751176952176,38.7082990912694,61.0101703711061,26.184929471392387,49.28178562693096,28.185276832292796,1
2,200196,Monitor,COD,65.71377928649463,inv_acct,34.40597698761275,51.187892172662856,35.39885643927661,28.944375742955305,48.453687684751216,45.994460644392895,57.78174360040715,44.25303654300546,1
2,200197,Keyboard,UPI,51.62256974028882,inv_acct,44.571674546564296,38.56849510914655,22.96219515031608,44.74499896549908,38.636484840869805,15.912706225787009,38.36343032658925,49.976504569970594,1
2,200198,Chair,NetBanking,80.42537606723134,analytics_hr,41.70014615109774,26.604775811480465,30.35855745265706,33.19441662132304,40.25464235709724,48.59755285743286,44.69996561450125,42.81078603913207,1
2,200199,Laptop,NetBanking,70.5741053410389,analytics_hr,23.04265547062901,21.921501756820845,27.30255145466392,48.152892957368586,25.46201018719337,41.4790934360384,48.31072459021733,52.38419875092344,1
